0.000,0.631,0.684,0.500
0.000,0.369,0.816,0.500
0.000,0.620,0.690,0.500
0.000,0.012,0.994,0.500
0.000,0.302,0.849,0.500
0.000,0.129,0.935,0.500
0.000,0.208,0.896,0.500
0.000,0.533,0.733,0.500
0.000,0.243,0.878,0.500
0.000,0.620,0.690,0.500
0.000,0.000,1.000,0.500
0.000,0.180,0.910,0.500
0.000,0.000,1.000,0.500
0.000,0.243,0.878,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.490,0.755,0.500
0.000,0.000,1.000,0.500
0.000,0.612,0.694,0.500
0.000,0.224,0.888,0.500
0.000,0.192,0.904,0.500
0.000,0.584,0.708,0.500
0.000,0.000,1.000,0.500
0.839,0.153,0.157,1.000
0.000,0.780,0.610,0.500
0.000,0.000,1.000,0.500
0.000,0.408,0.796,0.500
0.000,0.357,0.822,0.500
0.000,0.000,1.000,0.500
0.000,0.024,0.988,0.500
0.000,0.118,0.941,0.500
0.000,0.000,1.000,0.500
0.000,0.247,0.876,0.500
0.000,0.000,1.000,0.500
0.000,0.176,0.912,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.114,0.943,0.500
0.000,0.773,0.614,0.500
0.000,0.035,0.982,0.500
0.000,0.255,0.873,0.500
0.000,0.000,1.000,0.500
0.000,0.016,0.992,0.500
0.000,0.027,0.986,0.500
0.000,0.031,0.984,0.500
0.000,0.000,1.000,0.500
0.000,0.518,0.741,0.500
0.000,0.714,0.643,0.500
0.000,0.451,0.775,0.500
0.000,0.431,0.784,0.500
0.000,0.302,0.849,0.500
0.000,0.722,0.639,0.500
0.000,0.008,0.996,0.500
0.000,0.000,1.000,0.500
0.000,0.627,0.686,0.500
0.000,0.000,1.000,0.500
0.000,0.502,0.749,0.500
0.000,0.067,0.967,0.500
0.000,0.000,1.000,0.500
0.000,0.678,0.661,0.500
0.000,0.290,0.855,0.500
0.000,0.678,0.661,0.500
0.000,0.580,0.710,0.500
0.000,0.604,0.698,0.500
0.000,0.012,0.994,0.500
0.000,0.663,0.669,0.500
0.000,0.729,0.635,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.800,0.600,0.500
0.000,0.204,0.898,0.500
0.000,0.000,1.000,0.500
0.000,0.165,0.918,0.500
0.000,0.404,0.798,0.500
0.000,0.447,0.776,0.500
0.000,0.012,0.994,0.500
0.000,0.000,1.000,0.500
0.000,0.208,0.896,0.500
0.000,0.216,0.892,0.500
0.000,0.000,1.000,0.500
0.000,0.635,0.682,0.500
0.000,0.361,0.820,0.500
0.000,0.000,1.000,0.500
0.000,0.620,0.690,0.500
0.000,0.255,0.873,0.500
0.000,0.000,1.000,0.500
0.000,0.255,0.873,0.500
0.000,0.000,1.000,0.500
0.839,0.153,0.157,1.000
0.000,0.149,0.925,0.500
0.000,0.000,1.000,0.500
0.000,0.149,0.925,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.125,0.937,0.500
0.000,0.000,1.000,0.500
0.000,0.278,0.861,0.500
0.000,0.682,0.659,0.500
0.000,0.094,0.953,0.500
0.000,0.000,1.000,0.500
0.000,0.745,0.627,0.500
0.000,0.682,0.659,0.500
0.000,0.000,1.000,0.500
0.000,0.078,0.961,0.500
0.000,0.000,1.000,0.500
0.000,0.800,0.600,0.500
0.000,0.478,0.761,0.500
0.000,0.388,0.806,0.500
0.000,0.400,0.800,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.369,0.816,0.500
0.000,0.537,0.731,0.500
0.000,0.000,1.000,0.500
0.000,0.043,0.978,0.500
0.000,0.227,0.886,0.500
0.000,0.710,0.645,0.500
0.000,0.031,0.984,0.500
0.000,0.000,1.000,0.500
0.000,0.443,0.778,0.500
0.000,0.800,0.600,0.500
0.000,0.314,0.843,0.500
0.000,0.580,0.710,0.500
0.000,0.271,0.865,0.500
0.000,0.000,1.000,0.500
0.000,0.757,0.622,0.500
0.000,0.447,0.776,0.500
0.000,0.224,0.888,0.500
0.000,0.216,0.892,0.500
0.000,0.655,0.673,0.500
0.000,0.000,1.000,0.500
0.000,0.337,0.831,0.500
0.000,0.000,1.000,0.500
0.000,0.604,0.698,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.325,0.837,0.500
0.000,0.647,0.676,0.500
0.000,0.055,0.973,0.500
0.000,0.000,1.000,0.500
0.000,0.749,0.625,0.500
0.000,0.616,0.692,0.500
0.000,0.333,0.833,0.500
0.000,0.357,0.822,0.500
0.000,0.698,0.651,0.500
0.000,0.282,0.859,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.592,0.704,0.500
0.000,0.616,0.692,0.500
0.000,0.000,1.000,0.500
0.000,0.573,0.714,0.500
0.000,0.549,0.725,0.500
0.000,0.125,0.937,0.500
0.000,0.000,1.000,0.500
0.000,0.243,0.878,0.500
0.000,0.639,0.680,0.500
0.000,0.702,0.649,0.500
0.000,0.741,0.629,0.500
0.000,0.016,0.992,0.500
0.000,0.141,0.929,0.500
0.000,0.235,0.882,0.500
0.000,0.416,0.792,0.500
0.000,0.000,1.000,0.500
0.000,0.384,0.808,0.500
0.000,0.224,0.888,0.500
0.000,0.027,0.986,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.067,0.967,0.500
0.000,0.314,0.843,0.500
0.000,0.439,0.780,0.500
0.000,0.271,0.865,0.500
0.000,0.329,0.835,0.500
0.000,0.000,1.000,0.500
0.000,0.714,0.643,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.106,0.947,0.500
0.000,0.000,1.000,0.500
0.000,0.349,0.825,0.500
0.000,0.169,0.916,0.500
0.000,0.000,1.000,0.500
0.000,0.486,0.757,0.500
0.000,0.055,0.973,0.500
0.000,0.325,0.837,0.500
0.000,0.576,0.712,0.500
0.000,0.000,1.000,0.500
0.000,0.239,0.880,0.500
0.000,0.745,0.627,0.500
0.000,0.165,0.918,0.500
0.000,0.741,0.629,0.500
0.000,0.286,0.857,0.500
0.000,0.000,1.000,0.500
0.000,0.027,0.986,0.500
0.000,0.000,1.000,0.500
0.000,0.663,0.669,0.500
0.000,0.000,1.000,0.500
0.000,0.675,0.663,0.500
0.000,0.000,1.000,0.500
0.000,0.259,0.871,0.500
0.000,0.012,0.994,0.500
0.000,0.184,0.908,0.500
0.000,0.082,0.959,0.500
0.000,0.620,0.690,0.500
0.000,0.718,0.641,0.500
0.000,0.000,1.000,0.500
0.000,0.098,0.951,0.500
0.000,0.761,0.620,0.500
0.000,0.051,0.975,0.500
0.000,0.306,0.847,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.631,0.684,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.220,0.890,0.500
0.000,0.749,0.625,0.500
0.000,0.773,0.614,0.500
0.000,0.216,0.892,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.129,0.935,0.500
0.000,0.549,0.725,0.500
0.000,0.396,0.802,0.500
0.000,0.561,0.720,0.500
0.000,0.427,0.786,0.500
0.000,0.000,1.000,0.500
0.000,0.447,0.776,0.500
0.000,0.153,0.924,0.500
0.000,0.227,0.886,0.500
0.000,0.000,1.000,0.500
0.000,0.255,0.873,0.500
0.000,0.322,0.839,0.500
0.000,0.000,1.000,0.500
0.000,0.094,0.953,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.580,0.710,0.500
0.000,0.251,0.875,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.094,0.953,0.500
0.000,0.439,0.780,0.500
0.000,0.000,1.000,0.500
0.000,0.031,0.984,0.500
0.000,0.573,0.714,0.500
0.000,0.071,0.965,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.353,0.824,0.500
0.000,0.749,0.625,0.500
0.000,0.000,1.000,0.500
0.000,0.757,0.622,0.500
0.000,0.176,0.912,0.500
0.000,0.620,0.690,0.500
0.000,0.000,1.000,0.500
0.839,0.153,0.157,1.000
0.000,0.380,0.810,0.500
0.000,0.643,0.678,0.500
0.000,0.341,0.829,0.500
0.000,0.157,0.922,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.675,0.663,0.500
0.000,0.000,1.000,0.500
0.000,0.580,0.710,0.500
0.000,0.000,1.000,0.500
0.000,0.475,0.763,0.500
0.000,0.000,1.000,0.500
0.000,0.478,0.761,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.498,0.751,0.500
0.000,0.537,0.731,0.500
0.000,0.000,1.000,0.500
0.000,0.784,0.608,0.500
0.000,0.749,0.625,0.500
0.000,0.000,1.000,0.500
0.000,0.510,0.745,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.094,0.953,0.500
0.000,0.000,1.000,0.500
0.000,0.722,0.639,0.500
0.000,0.702,0.649,0.500
0.000,0.000,1.000,0.500
0.000,0.212,0.894,0.500
0.000,0.353,0.824,0.500
0.000,0.125,0.937,0.500
0.000,0.000,1.000,0.500
0.000,0.655,0.673,0.500
0.000,0.137,0.931,0.500
0.000,0.145,0.927,0.500
0.000,0.345,0.827,0.500
0.000,0.514,0.743,0.500
0.000,0.000,1.000,0.500
0.000,0.424,0.788,0.500
0.000,0.522,0.739,0.500
0.000,0.110,0.945,0.500
0.000,0.165,0.918,0.500
0.000,0.000,1.000,0.500
0.000,0.345,0.827,0.500
0.000,0.000,1.000,0.500
0.000,0.020,0.990,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.706,0.647,0.500
0.000,0.796,0.602,0.500
0.000,0.110,0.945,0.500
0.000,0.282,0.859,0.500
0.000,0.000,1.000,0.500
0.000,0.573,0.714,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.016,0.992,0.500
0.000,0.000,1.000,0.500
0.000,0.353,0.824,0.500
0.000,0.000,1.000,0.500
0.000,0.078,0.961,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.020,0.990,0.500
0.000,0.192,0.904,0.500
0.000,0.345,0.827,0.500
0.000,0.000,1.000,0.500
0.000,0.620,0.690,0.500
0.000,0.275,0.863,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.620,0.690,0.500
0.000,0.282,0.859,0.500
0.000,0.208,0.896,0.500
0.000,0.137,0.931,0.500
0.000,0.412,0.794,0.500
0.000,0.337,0.831,0.500
0.000,0.000,1.000,0.500
0.000,0.745,0.627,0.500
0.000,0.471,0.765,0.500
0.000,0.275,0.863,0.500
0.000,0.275,0.863,0.500
0.000,0.004,0.998,0.500
0.000,0.714,0.643,0.500
0.000,0.463,0.769,0.500
0.000,0.592,0.704,0.500
0.000,0.000,1.000,0.500
0.000,0.024,0.988,0.500
0.000,0.000,1.000,0.500
0.000,0.557,0.722,0.500
0.000,0.000,1.000,0.500
0.000,0.667,0.667,0.500
0.000,0.000,1.000,0.500
0.000,0.529,0.735,0.500
0.000,0.106,0.947,0.500
0.000,0.051,0.975,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.235,0.882,0.500
0.000,0.000,1.000,0.500
0.000,0.141,0.929,0.500
0.000,0.000,1.000,0.500
0.000,0.271,0.865,0.500
0.000,0.000,1.000,0.500
0.000,0.133,0.933,0.500
0.000,0.698,0.651,0.500
0.000,0.267,0.867,0.500
0.000,0.373,0.814,0.500
0.000,0.427,0.786,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.788,0.606,0.500
0.000,0.643,0.678,0.500
0.000,0.000,1.000,0.500
0.000,0.255,0.873,0.500
0.000,0.098,0.951,0.500
0.000,0.000,1.000,0.500
0.000,0.357,0.822,0.500
0.000,0.702,0.649,0.500
0.000,0.051,0.975,0.500
0.000,0.294,0.853,0.500
0.000,0.059,0.971,0.500
0.000,0.000,1.000,0.500
0.000,0.376,0.812,0.500
0.000,0.012,0.994,0.500
0.000,0.725,0.637,0.500
0.000,0.604,0.698,0.500
0.000,0.298,0.851,0.500
0.000,0.259,0.871,0.500
0.000,0.302,0.849,0.500
0.000,0.000,1.000,0.500
0.000,0.494,0.753,0.500
0.000,0.271,0.865,0.500
0.000,0.000,1.000,0.500
0.000,0.655,0.673,0.500
0.000,0.000,1.000,0.500
0.000,0.051,0.975,0.500
0.000,0.475,0.763,0.500
0.000,0.000,1.000,0.500
0.839,0.153,0.157,1.000
0.000,0.510,0.745,0.500
0.000,0.341,0.829,0.500
0.000,0.357,0.822,0.500
0.000,0.110,0.945,0.500
0.000,0.059,0.971,0.500
0.000,0.039,0.980,0.500
0.000,0.000,1.000,0.500
0.000,0.388,0.806,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.427,0.786,0.500
0.000,0.710,0.645,0.500
0.000,0.000,1.000,0.500
0.000,0.576,0.712,0.500
0.000,0.427,0.786,0.500
0.000,0.173,0.914,0.500
0.000,0.808,0.596,0.500
0.000,0.000,1.000,0.500
0.000,0.659,0.671,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.031,0.984,0.500
0.000,0.169,0.916,0.500
0.000,0.827,0.586,0.500
0.000,0.588,0.706,0.500
0.000,0.000,1.000,0.500
0.000,0.082,0.959,0.500
0.000,0.004,0.998,0.500
0.000,0.000,1.000,0.500
0.000,0.016,0.992,0.500
0.000,0.000,1.000,0.500
0.000,0.141,0.929,0.500
0.000,0.000,1.000,0.500
0.000,0.078,0.961,0.500
0.000,0.235,0.882,0.500
0.000,0.580,0.710,0.500
0.000,0.227,0.886,0.500
0.000,0.651,0.675,0.500
0.000,0.078,0.961,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.098,0.951,0.500
0.000,0.427,0.786,0.500
0.000,0.667,0.667,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.008,0.996,0.500
0.000,0.710,0.645,0.500
0.000,0.439,0.780,0.500
0.000,0.000,1.000,0.500
0.000,0.475,0.763,0.500
0.000,0.506,0.747,0.500
0.000,0.000,1.000,0.500
0.000,0.471,0.765,0.500
0.000,0.020,0.990,0.500
0.000,0.549,0.725,0.500
0.000,0.000,1.000,0.500
0.000,0.420,0.790,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.165,0.918,0.500
0.000,0.702,0.649,0.500
0.000,0.180,0.910,0.500
0.000,0.773,0.614,0.500
0.000,0.467,0.767,0.500
0.000,0.365,0.818,0.500
0.000,0.000,1.000,0.500
0.000,0.424,0.788,0.500
0.000,0.247,0.876,0.500
0.000,0.169,0.916,0.500
0.000,0.729,0.635,0.500
0.000,0.639,0.680,0.500
0.000,0.125,0.937,0.500
0.000,0.761,0.620,0.500
0.000,0.000,1.000,0.500
0.000,0.251,0.875,0.500
0.000,0.204,0.898,0.500
0.000,0.510,0.745,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.129,0.935,0.500
0.000,0.000,1.000,0.500
0.000,0.231,0.884,0.500
0.000,0.000,1.000,0.500
0.000,0.220,0.890,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.749,0.625,0.500
0.000,0.263,0.869,0.500
0.000,0.612,0.694,0.500
0.000,0.118,0.941,0.500
0.000,0.616,0.692,0.500
0.000,0.494,0.753,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.800,0.600,0.500
0.000,0.039,0.980,0.500
0.000,0.000,1.000,0.500
0.000,0.376,0.812,0.500
0.000,0.000,1.000,0.500
0.000,0.525,0.737,0.500
0.000,0.063,0.969,0.500
0.000,0.141,0.929,0.500
0.000,0.298,0.851,0.500
0.000,0.294,0.853,0.500
0.000,0.804,0.598,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.282,0.859,0.500
0.000,0.000,1.000,0.500
0.000,0.298,0.851,0.500
0.000,0.557,0.722,0.500
0.000,0.165,0.918,0.500
0.000,0.000,1.000,0.500
0.000,0.804,0.598,0.500
0.000,0.196,0.902,0.500
0.000,0.725,0.637,0.500
0.000,0.000,1.000,0.500
0.000,0.051,0.975,0.500
0.000,0.024,0.988,0.500
0.000,0.475,0.763,0.500
0.000,0.024,0.988,0.500
0.000,0.482,0.759,0.500
0.000,0.690,0.655,0.500
0.000,0.012,0.994,0.500
0.000,0.082,0.959,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.008,0.996,0.500
0.000,0.718,0.641,0.500
0.000,0.290,0.855,0.500
0.000,0.643,0.678,0.500
0.000,0.651,0.675,0.500
0.000,0.000,1.000,0.500
0.000,0.067,0.967,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.376,0.812,0.500
0.000,0.000,1.000,0.500
0.000,0.498,0.751,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.694,0.653,0.500
0.000,0.161,0.920,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.098,0.951,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.659,0.671,0.500
0.000,0.341,0.829,0.500
0.000,0.059,0.971,0.500
0.000,0.416,0.792,0.500
0.000,0.722,0.639,0.500
0.000,0.188,0.906,0.500
0.000,0.000,1.000,0.500
0.000,0.161,0.920,0.500
0.000,0.180,0.910,0.500
0.000,0.231,0.884,0.500
0.000,0.035,0.982,0.500
0.000,0.361,0.820,0.500
0.000,0.239,0.880,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.024,0.988,0.500
0.000,0.000,1.000,0.500
0.000,0.075,0.963,0.500
0.000,0.400,0.800,0.500
0.000,0.000,1.000,0.500
0.000,0.302,0.849,0.500
0.000,0.259,0.871,0.500
0.000,0.816,0.592,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.310,0.845,0.500
0.000,0.000,1.000,0.500
0.000,0.596,0.702,0.500
0.000,0.149,0.925,0.500
0.000,0.286,0.857,0.500
0.000,0.000,1.000,0.500
0.000,0.024,0.988,0.500
0.000,0.278,0.861,0.500
0.000,0.082,0.959,0.500
0.000,0.600,0.700,0.500
0.000,0.561,0.720,0.500
0.000,0.047,0.976,0.500
0.000,0.000,1.000,0.500
0.000,0.145,0.927,0.500
0.000,0.482,0.759,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.620,0.690,0.500
0.000,0.322,0.839,0.500
0.000,0.486,0.757,0.500
0.000,0.000,1.000,0.500
0.000,0.067,0.967,0.500
0.000,0.792,0.604,0.500
0.000,0.086,0.957,0.500
0.000,0.051,0.975,0.500
0.000,0.435,0.782,0.500
0.000,0.000,1.000,0.500
0.000,0.184,0.908,0.500
0.000,0.706,0.647,0.500
0.000,0.141,0.929,0.500
0.000,0.047,0.976,0.500
0.000,0.243,0.878,0.500
0.000,0.141,0.929,0.500
0.000,0.000,1.000,0.500
0.000,0.255,0.873,0.500
0.000,0.506,0.747,0.500
0.000,0.157,0.922,0.500
0.000,0.337,0.831,0.500
0.000,0.043,0.978,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.400,0.800,0.500
0.000,0.125,0.937,0.500
0.000,0.792,0.604,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.392,0.804,0.500
0.000,0.039,0.980,0.500
0.000,0.761,0.620,0.500
0.000,0.753,0.624,0.500
0.000,0.000,1.000,0.500
0.000,0.584,0.708,0.500
0.000,0.714,0.643,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.302,0.849,0.500
0.000,0.000,1.000,0.500
0.000,0.008,0.996,0.500
0.000,0.000,1.000,0.500
0.000,0.000,1.000,0.500
0.000,0.008,0.996,0.500
0.000,0.000,1.000,0.500
0.000,0.078,0.961,0.500
0.000,0.125,0.937,0.500
0.000,0.000,1.000,0.500
0.000,0.239,0.880,0.500
0.000,0.525,0.737,0.500
0.000,0.204,0.898,0.500
0.000,0.494,0.753,0.500
0.000,0.227,0.886,0.500
0.000,0.337,0.831,0.500
0.000,0.263,0.869,0.500
0.000,0.337,0.831,0.500
0.000,0.000,1.000,0.500
0.000,0.278,0.861,0.500
0.000,0.000,1.000,0.500
0.000,0.373,0.814,0.500
0.000,0.000,1.000,0.500
0.000,0.314,0.843,0.500
0.000,0.404,0.798,0.500
0.000,0.400,0.800,0.500
0.000,0.624,0.688,0.500
0.000,0.216,0.892,0.500
0.000,0.208,0.896,0.500
0.000,0.325,0.837,0.500
0.000,0.000,1.000,0.500
0.000,0.314,0.843,0.500
0.000,0.306,0.847,0.500
0.000,0.000,1.000,0.500
0.000,0.537,0.731,0.500
0.000,0.000,1.000,0.500
0.000,0.227,0.886,0.500
0.000,0.373,0.814,0.500
0.000,0.000,1.000,0.500
0.000,0.396,0.802,0.500
0.000,0.624,0.688,0.500
0.000,0.592,0.704,0.500
0.000,0.478,0.761,0.500
